Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-05-31,35.597912738888986,36.249038053187725,35.57930875295502,35.672325134277344,9302700,0.0,0
2019-06-03,36.23972903402459,36.360653150896745,35.96067638215168,36.10950469970703,9618300,0.0,0
2019-06-04,35.94207564124069,36.369956649268005,35.73743535551141,36.3327522277832,6985600,0.0,0
2019-06-05,36.50018109651421,36.51878153132629,35.4397753465303,35.560699462890625,8219800,0.0,0
2019-06-06,35.5141939631206,35.89556677583557,35.27234571212247,35.756038665771484,6234000,0.0,0
2019-06-07,36.03509231510285,36.276937000500176,35.867660014309706,36.10950469970703,4456900,0.0,0
2019-06-10,36.732724759340826,37.328038014010076,36.69551679383728,36.85364532470703,8351800,0.0,0
2019-06-11,37.64429931421079,37.76521988179377,37.15130263311811,37.16990661621094,6100600,0.0,0
2019-06-12,37.20711563830636,37.383848160183376,36.69551850794907,36.70481872558594,6163200,0.0,0
2019-06-13,36.85364703184695,36.85364703184695,36.30484193446186,36.695518493652344,6646800,0.0,0
2019-06-14,35.93277461716391,35.9978867887363,35.18863297894566,35.197933197021484,11281500,0.0,0
2019-06-17,35.2723470310299,35.39327116105057,35.03050231933594,35.03050231933594,6500700,0.0,0
2019-06-18,35.597905104288095,36.66760745346818,35.55139692360144,36.47227096557617,12303200,0.0,0
2019-06-19,37.15130692746626,37.16991091270954,36.555993593070696,36.64901351928711,10217600,0.0,0
2019-06-20,37.62569489561286,37.87684334193871,37.33733848353201,37.68150329589844,10400000,0.0,0
