Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-19,55.24185890510752,55.72993890914954,55.028876754764525,55.51696014404297,13051300,0.0,0
2016-01-20,54.8425224630354,55.31285708318795,53.42265266787224,53.9906005859375,17369100,0.0,0
2016-01-21,54.11483061372047,55.72106082791395,54.0527115311219,54.913509368896484,12089200,0.0,0
2016-01-22,55.41046935578368,56.1381530354943,55.13537149225684,55.63232421875,9197500,0.0,0
2016-01-25,55.71218992549802,56.63510693179237,55.50808386578154,56.3067626953125,12823400,0.0,0
2016-01-26,56.22688633723101,57.211922283431704,56.138142377750455,56.79483413696289,9441200,0.0,0
2016-01-27,56.88358772898752,57.84200239929472,56.69723044928446,56.7504768371582,10214300,0.0,0
2016-01-28,56.82145850410038,57.2474227606646,56.28900826124923,56.99007034301758,11278300,0.0,0
2016-01-29,57.460403014484584,59.0400083770126,57.45152692523658,58.8891487121582,16439100,0.0,0
2016-02-01,58.48981662805503,60.28240085924303,58.472064448370496,59.90081024169922,14728400,0.0,0
2016-02-02,59.7233334044406,60.2025339631548,58.818161748039806,59.33286666870117,13585900,0.0,0
2016-02-03,59.73219737982958,59.90080923162541,57.74437982846799,58.80928039550781,12315600,0.0,0
2016-02-04,58.356697203068634,59.05775928822596,57.69113270366927,58.94239044189453,12833400,0.0,0
2016-02-05,59.332861739949244,59.927431114181296,58.46318774726573,59.45709991455078,14196500,0.0,0
2016-02-08,59.01339329345444,59.59021728876328,57.82425448293222,59.36836242675781,20743600,0.0,0
2016-02-09,58.117084310169126,58.93351515903225,57.39827689011473,58.401058197021484,14642400,0.0,0
2016-02-10,58.738288948865936,59.093251272523204,58.259081687361814,58.38331985473633,9709300,0.0,0
2016-02-11,57.69999998655155,58.35669514419684,57.487021249990036,57.96622848510742,11186700,0.0,0
2016-02-12,58.14372339572079,58.79154261791524,57.56690612981066,58.72942352294922,9695500,0.0,0
2016-02-16,59.11100104351067,59.27961287971127,58.12596506339402,58.480934143066406,11360500,0.0,0
2016-02-17,58.658425087625496,59.111010909005145,58.40107263117327,58.667301177978516,12426700,0.0,0
2016-02-18,56.56411633639799,57.48702997699713,55.33060047684102,56.901336669921875,27894600,0.0,0
2016-02-19,56.69722224327749,57.47814884097904,56.29788285511408,57.38053894042969,15562300,0.0,0
2016-02-22,57.38053811539393,58.69391495493841,57.38053811539393,58.241329193115234,10587300,0.0,0
2016-02-23,58.4276814252937,59.1021219655138,57.930728801169266,58.995635986328125,11432000,0.0,0
2016-02-24,58.738283188557844,59.74994060680964,58.32119505164371,59.56358337402344,10291200,0.0,0
2016-02-25,59.85644292749758,60.45988846195281,59.74995691995894,60.38002395629883,9581300,0.0,0
2016-02-26,60.415502865564385,60.5219888401724,58.835897717812216,59.022254943847656,10984300,0.0,0
2016-02-29,59.12875519202465,59.412729143649166,58.764916740164985,58.871402740478516,9345200,0.0,0
2016-03-01,59.14650186006133,59.35948061131228,58.56967792038727,58.97789001464844,10429500,0.0,0
2016-03-02,58.756050109863274,59.164262307892216,58.56969280883751,58.75605010986328,9165600,0.0,0
2016-03-03,58.52530067098472,58.74715549804755,57.575762281974704,58.693912506103516,11846800,0.0,0
2016-03-04,58.6939271948105,59.70558491775608,58.64955351010419,59.26187515258789,10010500,0.0,0
2016-03-07,59.11988655126037,60.77048727980659,58.80928432551738,60.24690628051758,12825400,0.0,0
2016-03-08,60.10492607619263,60.76161461441718,59.891940520168305,60.38002395629883,10067900,0.0,0
2016-03-09,60.603506062112515,60.78230110712664,60.00453515866205,60.37106704711914,7824800,0.5,0
2016-03-10,60.38896331128632,60.82701603787338,59.36087453531672,60.2638053894043,10225800,0.0,0
2016-03-11,60.58563985126156,60.73762318579073,59.71847613144357,60.04924774169922,8290900,0.0,0
2016-03-14,60.03136407635966,60.49623536584688,59.861503979914836,60.21910095214844,6712500,0.0,0
2016-03-15,59.897255669999595,61.10413930818677,59.897255669999595,60.871700286865234,7566900,0.0,0
2016-03-16,60.73761131609451,61.095201438856584,60.12075675931947,60.78230667114258,8218000,0.0,0
2016-03-17,60.63032361845947,61.61370999070777,60.129692044353504,60.29954528808594,11838100,0.0,0
2016-03-18,60.32637032423187,60.818060097135685,59.67375546564379,59.8525505065918,23153100,0.0,0
2016-03-21,59.92409047647843,61.130974441562536,59.870453311104505,60.764442443847656,9415800,0.0,0
2016-03-22,60.791242035477865,61.39915472865639,60.6035051947219,60.675025939941406,7514500,0.0,0
2016-03-23,60.800195071087565,60.88065080888438,60.29062160325627,60.30849838256836,6110600,0.0,0
2016-03-24,60.28166354702776,60.82699724701696,60.23696137991005,60.791236877441406,6304700,0.0,0
2016-03-28,60.72867657964597,61.3097708276077,60.72867657964597,60.898536682128906,5603500,0.0,0
2016-03-29,60.925358234297605,60.97899539744747,60.281684994117086,60.818077087402344,6491000,0.0,0
2016-03-30,61.086259544953705,61.68523043542771,61.05049917260686,61.50643539428711,7208500,0.0,0
2016-03-31,61.461748148432,61.855105519172454,61.21143230181363,61.22930908203125,6283500,0.0,0
2016-04-01,60.80912323437908,61.86403043101672,60.80912323437908,61.73887252807617,6602400,0.0,0
2016-04-04,61.68524540207517,62.0160238110948,61.61372464002845,61.77464294433594,6823400,0.0,0
2016-04-05,61.712039296590554,61.90871790324585,61.032605970124756,61.36338424682617,5779000,0.0,0
2016-04-06,61.417029480427,61.73886600271376,61.25611121928361,61.72098922729492,5362700,0.0,0
2016-04-07,61.53327182777397,61.622669374290965,60.73762206876029,60.987937927246094,6110500,0.0,0
2016-04-08,61.06838019234207,61.139900942005994,60.66608791152218,60.84488296508789,6516000,0.0,0
2016-04-11,60.80018991038175,61.12202647544146,60.236972511230064,60.25485610961914,7865400,0.0,0
2016-04-12,60.4068261115509,61.56901434074568,60.29954499451036,61.50643539428711,7734600,0.0,0
2016-04-13,61.69416661189584,62.06069845901263,61.56900873038347,61.8193244934082,6262700,0.0,0
2016-04-14,61.81933012657997,61.89978584891516,60.92534127968972,61.50643539428711,6977100,0.0,0
2016-04-15,61.631598223038075,62.05177410602172,61.631598223038075,61.73887252807617,7584500,0.0,0
2016-04-18,61.729938379111545,62.489827605915835,61.55113650065543,62.45406723022461,6622900,0.0,0
2016-04-19,62.39148741869724,62.65074502344258,62.132229813951895,62.37360382080078,8199400,0.0,0
2016-04-20,62.36465951133178,62.57027311221763,61.80144221196372,61.872962951660156,5412500,0.0,0
